id	text	newtext	label	category
ml_sen_1199	Kalakki.. ithu blockbuster ennu sure aayitullavar like adikk	kalakki ithu {Positive} ithu blockbuster {Positive} blockbuster ennu {XXX} ennu sure {XXX} sure aayitullavar {XXX} aayitullavar like {XXX} 	1	Positive
ml_sen_1200	Same like aadai... 'Amala paul''s movie	same like {XXX} like aadai {XXX} aadai amala {XXX} amala pauls {XXX} 	2	unknown_state
ml_sen_1201	Happy Birthday Mammookka  Katta ikka fans like adichu polikk	happy birthday {not-malayalam} birthday mammookka {not-malayalam} mammookka katta {Positive} katta ikka {Positive} ikka fans {unknown_state} fans like {unknown_state} like adichu {Positive} 	1	Positive
ml_sen_1202	Ikka fance orikkalum madura raja iragiyaal thallaruth vere onnum alla ath laalettan lucifer film cheyyunud	ikka fance {XXX} fance orikkalum {XXX} orikkalum madura {XXX} madura raja {Positive} raja iragiyaal {XXX} iragiyaal thallaruth {XXX} thallaruth vere {XXX} vere onnum {Positive} onnum alla {Mixed_feelings} alla ath {XXX} ath laalettan {XXX} laalettan lucifer {XXX} lucifer film {XXX} 	1	Positive
ml_sen_1203	Freezernte  ullil trap avunnu climax raksha pedunnu atra thanne film	freezernte ullil {XXX} ullil trap {XXX} trap avunnu {XXX} avunnu climax {XXX} climax raksha {XXX} raksha pedunnu {XXX} pedunnu atra {XXX} atra thanne {XXX} 	1	Positive
ml_sen_1204	RAJU ettante innathe new Lucifer still kanditt	raju ettante {Positive} ettante innathe {XXX} innathe new {XXX} new lucifer {XXX} lucifer still {XXX} 	1	Positive
ml_sen_1205	16k viewsum 91k likesum itheppadi nthayalum ang usharakkii #madhura raja power of indian cinema mammookkaa	16k viewsum {XXX} viewsum 91k {XXX} 91k likesum {XXX} likesum itheppadi {XXX} itheppadi nthayalum {XXX} nthayalum ang {XXX} ang usharakkii {XXX} usharakkii madhura {XXX} madhura raja {unknown_state} raja power {XXX} power of {not-malayalam} of indian {not-malayalam} indian cinema {not-malayalam} 	4	not-malayalam/tamil
ml_sen_1206	Mammokka fan ayathil njan abhimanam kollunnu polichadukki trailor eni theataril kanam	mammokka fan {Positive} fan ayathil {XXX} ayathil njan {XXX} njan abhimanam {XXX} abhimanam kollunnu {XXX} kollunnu polichadukki {XXX} polichadukki trailor {XXX} trailor eni {XXX} eni theataril {XXX} 	1	Positive
ml_sen_1207	Mammuka fans wish here  Happy birthday mammukaaa	mammuka fans {Positive} fans wish {XXX} wish here {XXX} here happy {XXX} happy birthday {not-malayalam} 	4	not-malayalam/tamil
ml_sen_1208	Ithinu 1million anenn paranjitt 192k analo	ithinu 1million {XXX} 1million anenn {XXX} anenn paranjitt {XXX} paranjitt 192k {XXX} 	2	unknown_state
ml_sen_1209	Ikka and Kunjikka fans like ady	ikka and {Positive} and kunjikka {XXX} kunjikka fans {not-malayalam} fans like {unknown_state} 	1	Positive
ml_sen_1210	30 minutes more        waiting Ikka's maduraRaja	30 minutes {unknown_state} minutes more {Positive} more waiting {XXX} waiting ikkas {XXX} 	1	Positive
ml_sen_1211	Ente ponnoooo oru rakshem illaaaa... Ikkaaaaa pwolichuuuuu	ente ponnoooo {XXX} ponnoooo oru {XXX} oru rakshem {Positive} rakshem illaaaa {XXX} illaaaa ikkaaaaa {XXX} 	1	Positive
ml_sen_1212	Adipwoli Suraj chettan soubin ikka  veendum nammal malayalikalkku  variety cinemakal tharunnathinayivariety cinemagal ishdapedunnavar  adikada like🤗🤗🤗	adipwoli suraj {XXX} suraj chettan {XXX} chettan soubin {XXX} soubin ikka {Positive} ikka veendum {XXX} veendum nammal {XXX} nammal malayalikalkku {XXX} malayalikalkku variety {XXX} variety cinemakal {XXX} cinemakal tharunnathinayivariety {XXX} tharunnathinayivariety cinemagal {XXX} cinemagal ishdapedunnavar {XXX} ishdapedunnavar adikada {XXX} 	1	Positive
ml_sen_1213	Best of luck laletta! From a mammooka fan	best of {not-malayalam} of luck {not-malayalam} luck laletta {not-malayalam} laletta from {not-malayalam} from a {not-malayalam} a mammooka {XXX} 	4	not-malayalam/tamil
ml_sen_1214	tamil movie polea undeallo.  over aano	tamil movie {Positive} movie polea {XXX} polea undeallo {XXX} undeallo over {XXX} 	1	Positive
ml_sen_1215	Madhuraraja and abrahaminte santhathikal .........vere level	madhuraraja and {Positive} and abrahaminte {XXX} abrahaminte santhathikal {Positive} santhathikal vere {XXX} 	1	Positive
ml_sen_1216	Idu ettu nilayil pottum....mommoty vannu thalli marikkum endammo chali	idu ettu {XXX} ettu nilayil {Negative} nilayil pottummommoty {XXX} pottummommoty vannu {XXX} vannu thalli {Negative} thalli marikkum {XXX} marikkum endammo {XXX} 	0	Negative
ml_sen_1217	2 lakhs like ariyan vendi vannavaradi like	2 lakhs {XXX} lakhs like {XXX} like ariyan {XXX} ariyan vendi {XXX} vendi vannavaradi {XXX} 	2	unknown_state
ml_sen_1218	Mollywood Game changer - MAMANGAM	mollywood game {not-malayalam} game changer {not-malayalam} 	4	not-malayalam/tamil
ml_sen_1219	Nirasha varuthathe ... Nalloru movie pratheekshikunnu Kure nalukalkku shesham Oru moviek  pokanam. Ennu moham	nirasha varuthathe {XXX} varuthathe nalloru {XXX} nalloru movie {XXX} movie pratheekshikunnu {XXX} pratheekshikunnu kure {XXX} kure nalukalkku {Positive} nalukalkku shesham {Positive} shesham oru {Positive} oru moviek {XXX} moviek pokanam {XXX} pokanam ennu {XXX} 	1	Positive
ml_sen_1220	Ivedathe like oke evidepoyii 180k oke kandathalooo	ivedathe like {XXX} like oke {XXX} oke evidepoyii {XXX} evidepoyii 180k {XXX} 180k oke {XXX} 	2	unknown_state
ml_sen_1221	Njan ikka fan aa	njan ikka {XXX} ikka fan {Positive} 	1	Positive
ml_sen_1222	Lalettan Salam. Otha enna trailer uh. Last one minute is absolute Goosebumps. Mangalasery neelakandan Karthikeyan odanno Kali..	lalettan salam {XXX} salam otha {XXX} otha enna {XXX} enna trailer {XXX} trailer uh {XXX} uh last {XXX} last one {Positive} one minute {not-malayalam} minute is {XXX} is absolute {XXX} absolute goosebumps {XXX} goosebumps mangalasery {XXX} mangalasery neelakandan {XXX} neelakandan karthikeyan {XXX} karthikeyan odanno {XXX} 	1	Positive
ml_sen_1223	1:01 Prithiraj  ano naduvil nilkunna aaal 🤔	101 prithiraj {XXX} prithiraj ano {XXX} ano naduvil {XXX} naduvil nilkunna {XXX} 	2	unknown_state
ml_sen_1224	ticket kittaan ini oru mamangam nadathendi varumo..! waiting ..	ticket kittaan {XXX} kittaan ini {XXX} ini oru {XXX} oru mamangam {XXX} mamangam nadathendi {XXX} nadathendi varumo {XXX} 	1	Positive
ml_sen_1225	Haneef adeni pwolikkum  Maass trailer  Mommookkayude Face kanum yenn pradeekshichu  Sambavam marana maass aann	haneef adeni {unknown_state} adeni pwolikkum {XXX} pwolikkum maass {XXX} maass trailer {XXX} trailer mommookkayude {XXX} mommookkayude face {XXX} face kanum {XXX} kanum yenn {XXX} yenn pradeekshichu {XXX} pradeekshichu sambavam {XXX} sambavam marana {XXX} marana maass {Positive} 	1	Positive
ml_sen_1226	Ambo kiduve.. Kola mass .. Raju etta ingalu Vere level ..	ambo kiduve {XXX} kiduve kola {XXX} kola mass {Positive} mass raju {XXX} raju etta {Positive} etta ingalu {XXX} ingalu vere {XXX} 	1	Positive
ml_sen_1227	720p Only ???? Oru 4K Trailer irakkamarunnu :(	720p only {XXX} only oru {XXX} oru 4k {XXX} 4k trailer {XXX} 	2	unknown_state
ml_sen_1228	Ikka uyire.... Malayalm cinema ude abhimanyam...... Mammukka Fans Like here	ikka uyire {XXX} uyire malayalm {XXX} malayalm cinema {XXX} cinema ude {XXX} ude abhimanyam {XXX} abhimanyam mammukka {XXX} mammukka fans {unknown_state} fans like {unknown_state} 	2	unknown_state
ml_sen_1229	kidu bgm making dailogue full pwli mood ichayan	kidu bgm {Positive} bgm making {XXX} making dailogue {XXX} dailogue full {XXX} full pwli {XXX} pwli mood {XXX} 	1	Positive
ml_sen_1230	Anu sithara:Ikkayude Uncle kandu njan karanju poi. Fans:🤩Poli! Anu sithara:Ikkayude MaduraRaja kandu njan kori tharichu poi. Fans:Ore pwoli!! Anu sithara:Ikkayude Unda k.. Fans:Nirthu.Mindathiriyade...	anu sitharaikkayude {XXX} sitharaikkayude uncle {XXX} uncle kandu {XXX} kandu njan {Positive} njan karanju {XXX} karanju poi {XXX} poi fanspoli {XXX} fanspoli anu {XXX} anu sitharaikkayude {XXX} sitharaikkayude maduraraja {XXX} maduraraja kandu {XXX} kandu njan {Positive} njan kori {XXX} kori tharichu {XXX} tharichu poi {XXX} poi fansore {XXX} fansore pwoli {XXX} pwoli anu {XXX} anu sitharaikkayude {XXX} sitharaikkayude unda {XXX} unda k {XXX} 	1	Positive
ml_sen_1231	Loosu pundamavanuga namma urulaium edukuranugale padam loosu pu conceptla	loosu pundamavanuga {XXX} pundamavanuga namma {XXX} namma urulaium {XXX} urulaium edukuranugale {XXX} edukuranugale padam {XXX} padam loosu {XXX} loosu pu {XXX} 	1	Positive
ml_sen_1232	Ente ammo marranam maasss alla kollaa maasss aannuuu lallettan  Ithu pollikum	ente ammo {Positive} ammo marranam {XXX} marranam maasss {XXX} maasss alla {XXX} alla kollaa {XXX} kollaa maasss {XXX} maasss aannuuu {XXX} aannuuu lallettan {XXX} lallettan ithu {XXX} 	1	Positive
ml_sen_1233	Mudi valarthiya kure aalind....aaa avasanam Vanna payyan eth?	mudi valarthiya {XXX} valarthiya kure {XXX} kure aalindaaa {XXX} aalindaaa avasanam {XXX} avasanam vanna {XXX} vanna payyan {XXX} 	2	unknown_state
ml_sen_1234	Oru vijay padam pole thonniyath enik maathramaano?	oru vijay {XXX} vijay padam {XXX} padam pole {Mixed_feelings} pole thonniyath {XXX} thonniyath enik {unknown_state} 	1	Positive
ml_sen_1235	Ee shareeramulla manushyanevech ee padam cheydh kulamakarudh plees	ee shareeramulla {XXX} shareeramulla manushyanevech {XXX} manushyanevech ee {XXX} ee padam {Positive} padam cheydh {XXX} cheydh kulamakarudh {XXX} 	1	Positive
ml_sen_1236	Diss like adichavarodanu Ella nayinte makkalkkum naduviral namaskkaram	diss like {Negative} like adichavarodanu {XXX} adichavarodanu ella {XXX} ella nayinte {XXX} nayinte makkalkkum {XXX} makkalkkum naduviral {XXX} 	2	unknown_state
ml_sen_1237	Ee padathine nammal vijaya gara maakkanam....	ee padathine {XXX} padathine nammal {XXX} nammal vijaya {XXX} vijaya gara {XXX} 	1	Positive
ml_sen_1238	Chinenu oru muthalu verum enu ketapoo ithraku pratheeshichilaa	chinenu oru {XXX} oru muthalu {XXX} muthalu verum {XXX} verum enu {XXX} enu ketapoo {XXX} ketapoo ithraku {XXX} 	1	Positive
ml_sen_1239	Ini idikanda.. urutam.. athu box officenodanu	ini idikanda {XXX} idikanda urutam {XXX} urutam athu {XXX} athu box {XXX} 	1	Positive
ml_sen_1240	Agane nallu peru koodi valichu mannu ettalonnum japan theerulla	agane nallu {XXX} nallu peru {XXX} peru koodi {XXX} koodi valichu {XXX} valichu mannu {XXX} mannu ettalonnum {XXX} ettalonnum japan {XXX} 	2	unknown_state
ml_sen_1241	Any SLR fans ...Jai pubg ..Jai ikka	any slr {XXX} slr fans {XXX} fans jai {XXX} jai pubg {XXX} pubg jai {XXX} 	2	unknown_state
ml_sen_1242	1:22 entammo ijjathi mass scenes edukkan prithvirajine konde pattathullu	122 entammo {XXX} entammo ijjathi {XXX} ijjathi mass {Negative} mass scenes {XXX} scenes edukkan {XXX} edukkan prithvirajine {XXX} prithvirajine konde {XXX} 	1	Positive
ml_sen_1243	1 view = 100 like 100 view = 10000 like 10000 view = 1000000 like	1 view {XXX} view 100 {XXX} 100 like {unknown_state} like 100 {XXX} 100 view {XXX} view 10000 {XXX} 10000 like {XXX} like 10000 {XXX} 10000 view {XXX} view 1000000 {XXX} 	2	unknown_state
ml_sen_1244	Mamangam on Nov 21st.. in 4 language....	mamangam on {XXX} on nov {XXX} nov 21st {not-malayalam} 21st in {XXX} in 4 {XXX} 	4	not-malayalam/tamil
ml_sen_1245	KFC nte freezer yil Helen pett povnnathaan kadha	kfc nte {XXX} nte freezer {XXX} freezer yil {XXX} yil helen {XXX} helen pett {XXX} pett povnnathaan {XXX} 	2	unknown_state
ml_sen_1246	ikka pulikum verum mass alla marana mass	ikka pulikum {XXX} pulikum verum {XXX} verum mass {Positive} mass alla {Positive} alla marana {Positive} 	1	Positive
ml_sen_1247	Ahaa Jayettoo ijjathi mass look.. FDFS urapp	ahaa jayettoo {XXX} jayettoo ijjathi {XXX} ijjathi mass {Negative} mass look {unknown_state} look fdfs {XXX} 	1	Positive
ml_sen_1248	Thoppil joppan’s touch undoooooooonu cheriya samsayamilladilladilladillaaaa	thoppil joppans {XXX} joppans touch {XXX} touch undoooooooonu {XXX} undoooooooonu cheriya {XXX} 	1	Positive
ml_sen_1249	Avasanam Rajadhiraja yile tone pole thonni	avasanam rajadhiraja {XXX} rajadhiraja yile {XXX} yile tone {XXX} tone pole {XXX} 	1	Positive
ml_sen_1250	1: 36 il prithviraj alle iruttil nilkkunnethu....	1 36 {XXX} 36 il {XXX} il prithviraj {unknown_state} prithviraj alle {unknown_state} alle iruttil {XXX} 	2	unknown_state
ml_sen_1251	Machanmare ente chanel onnu ellarum sub cheyyo	machanmare ente {XXX} ente chanel {XXX} chanel onnu {XXX} onnu ellarum {XXX} ellarum sub {XXX} 	1	Positive
ml_sen_1252	Lucifer oppam pidichunilkanulla ella adavumaayittannu varavu kaathirunnu kaanam adiyude vediyude podipooram	lucifer oppam {XXX} oppam pidichunilkanulla {XXX} pidichunilkanulla ella {XXX} ella adavumaayittannu {XXX} adavumaayittannu varavu {XXX} varavu kaathirunnu {XXX} kaathirunnu kaanam {XXX} kaanam adiyude {XXX} adiyude vediyude {XXX} 	2	unknown_state
ml_sen_1253	Ente ponno  no raksha	ente ponno {Positive} ponno no {XXX} 	1	Positive
ml_sen_1254	Tovino		1	Positive
ml_sen_1255	raja ki  jai  ntha  bgm  Mass  ka  baap	raja ki {XXX} ki jai {not-malayalam} jai ntha {XXX} ntha bgm {XXX} bgm mass {XXX} mass ka {Positive} 	1	Positive
ml_sen_1256	Ikka fans like button adich pwolik ore oru naayakan	ikka fans {unknown_state} fans like {unknown_state} like button {unknown_state} button adich {unknown_state} adich pwolik {unknown_state} pwolik ore {XXX} ore oru {Positive} 	2	unknown_state
ml_sen_1257	From Tamil Nadu... Trailer looks promising kandippa pakanum	from tamil {not-malayalam} tamil nadu {not-malayalam} nadu trailer {XXX} trailer looks {XXX} looks promising {XXX} promising kandippa {XXX} 	4	not-malayalam/tamil
ml_sen_1258	unniyude mamangam ennum paranju karanjondu nadannavarude annakkiladichu kodutha mammookka	unniyude mamangam {XXX} mamangam ennum {XXX} ennum paranju {XXX} paranju karanjondu {XXX} karanjondu nadannavarude {XXX} nadannavarude annakkiladichu {XXX} annakkiladichu kodutha {XXX} 	1	Positive
ml_sen_1259	adipoli...oru pulimurugan effect....but kuzhpm ilaa ..............mammookkaa	adipolioru pulimurugan {XXX} pulimurugan effectbut {XXX} effectbut kuzhpm {XXX} kuzhpm ilaa {XXX} 	2	unknown_state
ml_sen_1260	1.3 k dislikes. ഇജ്ജാതി കുരു before trailer release 🤣🤣🤣🤣	13 k {XXX} k dislikes {Negative} dislikes before {XXX} before trailer {XXX} 	0	Negative
ml_sen_1261	Kidu adar item !! From a kaataa laleetan fan	kidu adar {XXX} adar item {Positive} item from {XXX} from a {not-malayalam} a kaataa {XXX} kaataa laleetan {XXX} 	1	Positive
ml_sen_1262	Poli item.......Support from ettan fan.  .....	poli itemsupport {XXX} itemsupport from {XXX} from ettan {Positive} 	1	Positive
ml_sen_1263	Enne arelum ivdnnu koottikkondu pokaamo...repeat mode on more than 25 times...kidu bgm	enne arelum {XXX} arelum ivdnnu {XXX} ivdnnu koottikkondu {XXX} koottikkondu pokaamorepeat {XXX} pokaamorepeat mode {XXX} mode on {Positive} on more {XXX} more than {XXX} than 25 {XXX} 25 timeskidu {XXX} 	1	Positive
ml_sen_1264	katta ikka fansinte fb page anu support	katta ikka {Positive} ikka fansinte {XXX} fansinte fb {XXX} fb page {XXX} page anu {XXX} 	1	Positive
ml_sen_1265	Ini idikanno siree venda uruttaam kalki avatharam loaDing appo ini Fdfs	ini idikanno {XXX} idikanno siree {XXX} siree venda {XXX} venda uruttaam {XXX} uruttaam kalki {XXX} kalki avatharam {XXX} avatharam loading {XXX} loading appo {XXX} appo ini {XXX} 	2	unknown_state
ml_sen_1266	Arenkilum oru like tharumo. Punyam kitum	arenkilum oru {unknown_state} oru like {unknown_state} like tharumo {XXX} tharumo punyam {XXX} 	2	unknown_state
ml_sen_1267	Kidilam trailer   from a edikatta Mammokka fan	kidilam trailer {Positive} trailer from {not-malayalam} from a {not-malayalam} a edikatta {XXX} edikatta mammokka {XXX} 	1	Positive
ml_sen_1268	lolante lucifer kand kaananthooni  vannavar	lolante lucifer {XXX} lucifer kand {XXX} kand kaananthooni {XXX} 	2	unknown_state
ml_sen_1269	Apooo engane pillere teater poora parabu aakuallleee	apooo engane {XXX} engane pillere {XXX} pillere teater {XXX} teater poora {XXX} poora parabu {XXX} 	2	unknown_state
ml_sen_1270	Cant cant cant cant cant wait ohhhhhhiiiiiii love u lalettaa	cant cant {XXX} cant cant {XXX} cant cant {XXX} cant cant {XXX} cant wait {not-malayalam} wait ohhhhhhiiiiiii {XXX} ohhhhhhiiiiiii love {XXX} love u {Positive} 	1	Positive
ml_sen_1271	Annan poliyaan ishtamullavar adi like button	annan poliyaan {XXX} poliyaan ishtamullavar {XXX} ishtamullavar adi {XXX} adi like {unknown_state} 	2	unknown_state
ml_sen_1272	Porinju mariam jose review by kid	porinju mariam {XXX} mariam jose {XXX} jose review {XXX} review by {XXX} 	2	unknown_state
ml_sen_1273	Mamooka ingalu orum sambavam Alla ithihasam thank you	mamooka ingalu {XXX} ingalu orum {XXX} orum sambavam {XXX} sambavam alla {XXX} alla ithihasam {XXX} ithihasam thank {XXX} 	1	Positive
ml_sen_1274	Mammokka fans like button adich tholakk makkale	mammokka fans {unknown_state} fans like {unknown_state} like button {unknown_state} button adich {unknown_state} adich tholakk {XXX} 	2	unknown_state
ml_sen_1275	ikka fans kandit like adichit poyi	ikka fans {unknown_state} fans kandit {XXX} kandit like {XXX} like adichit {unknown_state} 	2	unknown_state
ml_sen_1276	Njan matgramannoo eee cinema kk venddii wait cheyyunne?	njan matgramannoo {XXX} matgramannoo eee {XXX} eee cinema {XXX} cinema kk {XXX} kk venddii {XXX} venddii wait {XXX} 	2	unknown_state
ml_sen_1277	Sunny chechi ye Kanan vanahvar like adi	sunny chechi {unknown_state} chechi ye {XXX} ye kanan {XXX} kanan vanahvar {XXX} vanahvar like {XXX} 	2	unknown_state
ml_sen_1278	Ithu 10 m mamankam 15 m cross cheyuvayirikum	ithu 10 {XXX} 10 m {unknown_state} m mamankam {XXX} mamankam 15 {XXX} 15 m {XXX} m cross {XXX} 	2	unknown_state
ml_sen_1279	Lucifer thannee sheenam maarillaa aduthu kootheraaaaa thaaa	lucifer thannee {XXX} thannee sheenam {XXX} sheenam maarillaa {XXX} maarillaa aduthu {XXX} aduthu kootheraaaaa {XXX} 	1	Positive
ml_sen_1280	Late ayalum latest aayee ikka varuu	late ayalum {Positive} ayalum latest {XXX} latest aayee {XXX} aayee ikka {XXX} 	1	Positive
ml_sen_1281	Lalettaa Ormavecha naalu muthal malayalikalude aaavesamaya lalettaaa	lalettaa ormavecha {XXX} ormavecha naalu {XXX} naalu muthal {XXX} muthal malayalikalude {XXX} malayalikalude aaavesamaya {XXX} 	1	Positive
ml_sen_1282	Jayamravi fans selam.. Ungalallavarum mammooty sir k support pannungo.. Mammooty sir. Great fans selam jayamravi fans	jayamravi fans {not-malayalam} fans selam {XXX} selam ungalallavarum {XXX} ungalallavarum mammooty {XXX} mammooty sir {not-malayalam} sir k {not-malayalam} k support {not-malayalam} support pannungo {XXX} pannungo mammooty {XXX} mammooty sir {not-malayalam} sir great {Mixed_feelings} great fans {XXX} fans selam {XXX} selam jayamravi {XXX} 	4	not-malayalam/tamil
ml_sen_1283	FABULOUS....LOVING...IT'S SOMETHING MORE SPL....WAITING 4 THE LEGENDARY ACTIONS	fabulouslovingits something {XXX} something more {XXX} more splwaiting {XXX} splwaiting 4 {XXX} 4 the {XXX} the legendary {XXX} 	1	Positive
ml_sen_1284	Ijjathi kuru trailer releaseinu mumbe ikka fans dislike adikan thudangiyo	ijjathi kuru {XXX} kuru trailer {XXX} trailer releaseinu {XXX} releaseinu mumbe {XXX} mumbe ikka {XXX} ikka fans {unknown_state} fans dislike {XXX} dislike adikan {Negative} 	2	unknown_state
ml_sen_1285	adipoly making vismayam .. gambheera dlg delvry ...waiting ...	adipoly making {XXX} making vismayam {XXX} vismayam gambheera {XXX} gambheera dlg {XXX} dlg delvry {XXX} 	1	Positive
ml_sen_1286	Trailer kollam..but oru mass bgm illa..gopi sundar mathiyayirunnu	trailer kollambut {XXX} kollambut oru {XXX} oru mass {Positive} mass bgm {Positive} bgm illagopi {XXX} illagopi sundar {XXX} 	1	Positive
