text	category
aamaye vellathil mukkikkollunna inam hareesh kanaran rocks	Positive
good luck prithviraj and lalettaa pwlichekkane	Positive
ente channel onnu subscribe chayyammo	unknown_state
mamookante scene oo romancham a scene matram njan vindum vindum kanunu	Positive
kidukkaachi trailer machoo katta waitingg	Positive
mammukka chumma vann ang kond ppyi	Positive
njan kandthan padm but onum koodi kanan thonun ellrkm koodi onum koodi fans show vach poyalocalicut illor evde	Positive
sayico aya villian avale pranayicha villain	unknown_state
unlike cheyyunnavark ennte namaskaaram	Negative
adi kapyare koottamani box office chattu mammooka konnu	Positive
dis like adichaa ellavaarode ettanode vedaa murugaa nee theernadaa	Negative
last superman punch pwolich ejjathi item mamookka kidukki	Positive
makkale ellavarum share cheyyu like adi namuk thakarkande come fast	unknown_state
kandittum kandittum mathiyavanilladoo endutta mothal ithu devil rules stephen nedumballi rules ettan ruless	Positive
sawaari giri giri big fan of malaiayam cinema from srilanka chettan maar cinema eppothum adi pozi thannaiaya	Positive
81 k views 141 k like	unknown_state
padam kandit vannavar etra peru und	unknown_state
eee trailer kanditt dislike adichavan mareyokke sammathikkanam	Negative
alla chettanmare mammootty mathramano abhinayichathu unni patti aarum parayunnille	unknown_state
pokiri raja reloaded katta waiting madurai raja	Positive
10 timesil kooduthal kanndavar ivde like adii raja return	Positive
detailed review ending explained	not-malayalam
bahubali level movie in malayalam industry congratulations from tamilnadu	not-malayalam
happy birthday one an only mammookkaa	not-malayalam
mega star mega mamangam	Positive
many many more happy returns of the day dearest mammookkaa	not-malayalam
adutha kettu manakunu anu sitara kavya madavante clone alle ee koode abinekunevark onm oru tulli ulup tonille avo	Mixed_feelings
aju vargheesinte police role ishtamayavar like adi	unknown_state
ente athippaara ammachi ikka ithu engottaa	unknown_state
theatoril climax maathram kaanichal mathiyallo eny any ways good trailor	Positive
enta ponnoo oru rakashem illa romanjification kond irikanum vaya nikkanum vaya	Positive
kanan pona pooram ini paranju ariyikano	Positive
madhurarajakkum oru trailer undu	Negative
raja sollarthan seivan	not-malayalam
lucifer kanditt trailer onnoodi kaanan vannavar like adi hvy hvy padam	Positive
waiting for the next blockbuster	not-malayalam
katta waiting anna ye kaanan kothiyakunnu kumbalangy nights pwoli love you	Positive
tamil mohanlal fans hit like here	not-malayalam
verum olla padam 10 paiseke kollulla	Negative
guest appearenceil enkilm rajuettan ondaya matiyarnu	unknown_state
youtube hang aayi 17 k viewsm 108k likesmraja effect	unknown_state
oru raksha illa adipoli trailer	Positive
poli tovi chetta oru rakshayum illa marana mass	Positive
lastile superman punch oru rakshayumilla love u ikka	Positive
rajuvettan full family aayittaanallo onathinu lad l mallika sukumaran naayakante amma	unknown_state
kalki fans show kannunavar like adichotovino	unknown_state
lalettan fans undo undengil oru like please	unknown_state
realistic padam kandu maduthu eni korachu mass aakam	Mixed_feelings
ithoke ikkane kondallathe aare komdu pettum	Positive
padchone ithippo rajayude koode ano irngunnad pani palum pole thonnunnu	Mixed_feelings
average trailer tiyaan pole akandu iruna mathiyarno too many dialogues	Negative
oru shortfilm aanu pattumenkil onn kaanuka	unknown_state
dislike adicha premukhan markku nanni asooya	Negative
i am waiting katta mass padam muttila arum	not-malayalam
suspense vende enallale oru gumm ullu enna aa dilaog um aayi oru sadrishyam	unknown_state
like like like like like like like like like	not-malayalam
katta waitingg marana mass idhaan makkale heroism	Positive
eattante pooram kazhinjaal ikkayude kodiyett lalettanum mammookkaykkum pakaram vekkaan aarumillaa	Positive
lalettan maranamass rajuvettan claass dirctn theater pooraparambu akan ini enth venam	Positive
mammuka fans hit like mammukayude meyvazhakam haters kaanan pokunnathe ulu	Positive
karthik subbaraj gave us the old rajani prithviraj is gonna give us the vintage lalettan romanjam enoke parana fuckk	unknown_state
super hit aavatte frm a lalettan fan	Positive
ithoru nalla trailer aanenn aarum parayum ennitum dislike sammathikkanam mass class	Positive
paat pole alla mone ith polikkum	Positive
superman punch is superb	Positive
vellimoonga pole oru padam aanen thonunn polikkum	Positive
repeat mode on romanjification ettan pakka mass	Positive
iyal malathile super staralla indiakarude muzhuvan stara	Positive
full pirates of caribien visuals aanallo	Mixed_feelings
last one punch superman punch madura raja special	Positive
ellavarum marakkuna oraal murali gopy kadhayum thirakadhayumillathe enth padam	Mixed_feelings
derik abraham vannu pwolii bgm adaar item	Positive
model schoolil padichavark like adikanhulla comment	unknown_state
ivide nammal kandath oru 68kaarante poondu vilayaattam uff vere level	Positive
trailer valare ishtai	Positive
ikka and unni mukundan nalla combo	Positive
brothers daykkum ittimanikkum ore pole wait cheyyuvnnavar like	unknown_state
ee dislike addikunnvarode onnum paryaanilla naldukandal aghikarikaan padikk	Negative
ittichante vaka oru sample hitum koodi	Positive
ayyo innale undayirunna like kuranjallo auto fake like youtub remove cheythennu thonunnu	unknown_state
massuman manssuman enn prnjatt ethil mass evdre	Mixed_feelings
tovino die hard telugu fans	not-malayalam
ndhaa ipo indaaye ndhokeyaa kande malayalam padam thanne aano idh ejjadhi trailler	Positive
trailer kanditt pokathe like button adichitt pokane	unknown_state
pulimurukan orma vannu ithu bb aakum sure	Positive
nta ponnu ikkaaee manushyanu age onnum oru preshnavum alaa	Positive
jayasuryakum mass movie chakochan ennavo inji	Positive
history of mammukka kattawaiting and support love u mammukka	Positive
njn ikka fana pakshe njagalude ella support um ondakum	Positive
valiya kuzhapam ila baki screen il	Mixed_feelings
ikkayuda padayalikalk like adikkan ulla noolu	Positive
onnill kooduthall thavana kandavar like adi	unknown_state
njan mammootty fana but lalettan e onam thootuvarum polikkum	Positive
amala paul nte aadai cinemayum aayi saamyam thoniyavar undo	Mixed_feelings
bhai movices ka links share karo yaar places guys	not-malayalam
ith orumathiri padam akum allenki kando	Mixed_feelings
prithviraj sukumaran	Positive
nettoran as congress guy kadha manasilayi linen taking place of gadhi	unknown_state
uff malaru tension adichu chakum entha entho padam irangi hit yennu kelkathe oru samadhanam illa	Positive
2 5 2019_ samayam 7 24pm aarokke kaanunnu trailer	unknown_state
kolakolli enoke paranjaa ithaanu repeat mode ini on thanne aayirikkum	Positive
mass marana mass stephen nedumballi yude rashtreeya thervazhchakku ini orazcha maathram katta waiting	Positive
ullaaseetta parupaadi okke gambeeram aakattae keettoo	Positive
trailer kandu raja polichu oru rakshayum illa	Positive
ellavareyum vedi vekkunnathum rakshikkunnathum mammootty sir aayirilkkumallo	unknown_state
ikkada adutha 100kodi ikka marana mass	Positive
pwolichu lalettaa engalu mass anu	Positive
pala padangalude trailer orumich kndapole oru thonnal	Mixed_feelings
njan lalettan fan aah annal madhurajakk vendi waiting aah	Positive
release nu shesham trailer kandavar like adikk enthokke aarnu	unknown_state
double roll undo ennoru thonnal	unknown_state
dileep fans hit like for mammookka	unknown_state
rajappanod pokan para njangalkku njangade stephen chettan undallo	unknown_state
fight illatha lalettande aadya padam	unknown_state
behenchood kutey saleey illuminati kay 2 takey kay kutey lanat iblees par lanat lucifer per	not-malayalam
triple strong kkaar okke evideyanavo entho oru vivarom illa	unknown_state
iyyalkke rest cheyyanulla time aayilla kanda oola padagalilellam abinayiche vila poi paavam	Negative
sir telugu lo daping chesi riliez cheyyandi	not-malayalam
enna kidu bgm ahnu ikka	Positive
dislike adicha guhanolikalkk	Negative
scripwriter harikrishnan mass director vashrikumarmenon pakkamass lalettan maranamass	Positive
adipoli mass superb kidu mammootty polich __mass aayitund trailer pakka poli	Positive
trailer nalla iruku but onnum purila kerla green	not-malayalam
happy birthday ekka mega face of indian cinema one and only mammootty	not-malayalam
asooya paadilla abrahaminte santhathikale ivde kandillallo thallu aanenkilum ithupolonnu ethikk ennit ivde vaa	Negative
trading no 1 ikka	not-malayalam
ettavum kooduthal like kittiya comment akkanam ithu	unknown_state
ayee orumathiri oru tamil kathii padam pole indu	Positive
ningal kaynhe ullu vere oru nadan	unknown_state
kali benda mwone ikka mess aane	unknown_state
poli annu kidu annu mass annu pine	Positive
evante illuminati theernilleyy deivangaleeyy sukumaran saruu kanandaa thinnu kalayum nine	Negative
kanditte ishttayillel cash ennode chothicho laletta still love uu prithvi thakz	Positive
pwlii mass ith pwlikkum raja ennum raja thaan	Positive
fastest 100k trailer laletta ingal poli	Positive
theatril cinema kanditu vannu kanunavar like adichitu pokuka	unknown_state
njan oru ikka fan aanu but eatta powlichu vere level katta waiting oru palakkadkaran	Positive
promo kand ivide vannavar okke like adikk	unknown_state
poraa luciferne tholpikkan ulla mass onnum illaa	Negative
sohan sinu lal undalloo appo ee padavum	unknown_state
feels like unnimukundan is the hero	not-malayalam
nalla oru movie aakatte ith enthina veruthe highp koottunne	Mixed_feelings
etinte camera man super annu big salute	Positive
mohanlalinte mikka movies kanunnathine kattiyum nallathu athinte trailer kanunnathanu anu	Mixed_feelings
onnil kooduthal thavana ee trailer kanda mahanmar undengil adi monne like njan ulpede	unknown_state
njn oru ettan fan ahnu trailer pwolichuttoo ikka superr abhrahm pwolikm	Positive
lattente dilog eshattam ullavar like here	unknown_state
mammootty anna telugu r dhakar ivi e i appe unnu	Positive
thudakkam kandittu jo jeeta wohi zikandar orma vannavarundo amir nte modal school	unknown_state
padam kanditt vannu trailer kaanane ethra perundu	unknown_state
oru mass padam congrats murali gopi and prithviraj you guys didn t disappoint us	Positive
yedaa mamooty mayirae lucifer mass u ninaku orukilum kittaadhu thendi	Negative
lucifer yenna filim kandu athinte aniyara prevarttakar paranju perippichathupole oru bhayangara sambhavam onnum alla 2 manickoor boradickathe kanam	Mixed_feelings
prithvi tovino ishtam lalettan allah parayanundo peruthishtam	Positive
movie kandid veedum trailer kanunnavar undo	unknown_state
happy birthday to my idol mamookka luv u ikka	not-malayalam
kalakkan movie fight background music okke vera level	Positive
njaan ithuvare malayala oru trailer kandittilla	Positive
kandu njan kandu sunny chechiye njan kandu	Positive
kuttan pillayude sivarathri ormavannar like adi	unknown_state
ejjathi trailer mammukkaa padmakumar nigal vere level aanuu	Positive
lots of support from vijay fans	not-malayalam
youtube vare hang aaki ikkede piller	Positive
entammo english trailer kaanunna feel ith polikkum	Positive
oru rekshamilla makkalee varunnath oru onnonnara varava this deal is with a devil	Positive
1min 33sec scene il prithviraj alle athu	unknown_state
sudeep all the best trailer kalakki machanea apo padam powlikkum	Positive
dislike tarunavanmarku enthe naduviral namaskaram	Negative
ikkaa vere leval anuu i m waitingg for madhura raja	Positive
just waiting lalettattan mass kolakolli item	Positive
prithvirajinte character poster kanditt trailer onnode kaanan vannavar undoo	unknown_state
gambeeram	Positive
e negative commentsitta ella oolakalkum kadutha asooya matram athinithuvare marunnu kandupidichittilla	Negative
ith polikkum	Positive
njan itrayum oru cinemayude trilarin vendi kaathirunnittilla	Positive
ettan fan aanu mamankathinayi katta waiting	Positive
manju variyar ullathu kondu oru pedi pottumop	Mixed_feelings
100cr clubil kerunathinte report kathirikunavar addi like	unknown_state
lucifer na pola marana mass avatte ennu aashamsikkunnu by an ettan fan	Positive
eppol time 5 50am 200 view koodi kittiyall 2million aakum enthoru pookku ithu ella recordum pottikkum	Positive
headset vechu kandunokk oru onnantharam kidilolski	Positive
pirates of the careebian kandavarkku othu koodaanolla nool	unknown_state
innanu film kanan pattiyathu muthee lalettaa superb	Positive
ittymani fansin pokunnavar ivde like chey	unknown_state
madhura raja vijayikum ennullavar like adi	unknown_state
trailer releasinu munne 6k dislike itta ella punnara malarukalkum nadu viral namaskaram chettakale	Negative
1 01 raju ettan as zyed masood	unknown_state
unlike adicha ella oolakalum ivide thanne kaananam tta	Negative
oru nimishathekk bigbossine oormavannathu enikku maathramaano	unknown_state
dislike adicha oolakal odikoo heavy trailer	Mixed_feelings
lalettante aniyan aayit prithviraj thanne aano ennoru doubt	unknown_state
nte ammo oru rakshayum illa pwoli	Positive
oru rakshem illa marana mass	Positive
njangalude muthanu ingalu laletta lub u etta	Positive
eppozhum views koodunno ennariyan vendi varunnavar undo	unknown_state
1 il kuduthal kandavar like hear	unknown_state
age in reverse gear ennu parayunnath verthe alla ikkaa	Positive
kochi polee tirssur gundakaludee place aakuoo cinemakarr trailer kollam	Positive
5 million ayo ne nokkan vannavar ethra paru nde	unknown_state
madhura raja vs lucifer war in kerala	not-malayalam
i m proud to be i m a prithviraj fan i m from tamilnadu ne va thala	not-malayalam
ith 100 kodi adikum enn urapuulavar like	unknown_state
lalettante lucifer tailor ishtayavar ivide like adi ii	unknown_state
nenchinakathu nammude lalettan anee	Positive
unbelievable its awsm laletta direction rajuvetta	Positive
ippazhum ith kanunavar ivde like adi	unknown_state
super star aakan pattiya aal tovi the mass	Positive
movie katta waiting lalettan fans ee video koodi onn like chey tamil nadu koodi ariyatte link	unknown_state
trendingil 27 evide ikka fans come on fans	unknown_state
ithu kandattuu peruchazhy ormavarunnu athupolle avathirunna mathiiyee	Mixed_feelings
sathykatha anthannu vacha kandittu angottu mathivarunnilla	Positive
viewrs till 1 8 ano	unknown_state
2017 puli murugan 2018 kochunni 2019 mamangam	unknown_state
kure paavangal pedichu virachukond dislike adichondirikuva ullil bhayam und nallonam ettante varavine bhayakunnavarde ennam koodunu	Negative
hoo koritharipp romaanjam ulpullakam entammo adaar trailer	Positive
let s vote lucifer like madhura raja comment	unknown_state
