text	category
adae apdiye remake pannirukalaam la da yen da theva illama mass elements laam add panni story ah spoil panringa	Mixed_feelings
enada panni madhri kootama ivalo peru irukkinga singam single a tha varum viswasam ajith a varum	Mixed_feelings
thala suprr oruthar mela viswasama irukkarthukku innorthara en asingapaduthanam	Mixed_feelings
low budget superhero batman nu nanapu	Mixed_feelings
super hero mmm vetri pera valthukkal sk mithran yuvan	Mixed_feelings
twitterla wait panna inga release pannitengala	Mixed_feelings
thalaiva fan lazy ho gaye lagta hai	Mixed_feelings
rajini haters savunga daa thug life thalaivar whataa trailer	Mixed_feelings
yentha paratesingeh da dislikes kuduthingeh thalaivar mass	Mixed_feelings
yenna aal da anda arjun das voiceum faceum apdiye nachchunu irukke	Mixed_feelings
1 55 naanga unkitta vishvasam kaatuvom thala	Mixed_feelings
thala innum naraiya naraiya naraiya naraiya mass	Mixed_feelings
viswasam ula manithan ku viswasam katuvom	Mixed_feelings
aiiyoo semma da etha trailer pakka avalo nal waiting	Mixed_feelings
madura kara director karthick subburaj	Mixed_feelings
rangaraj banda irukaru apa rendu periya thalaigalum mothuna epadi irukum	Mixed_feelings
shakthi maan graphic maathiri irukku ithukka ivlo varusham	Mixed_feelings
vera director ah padam nalla irukum appo	Mixed_feelings
mass sk anna vera level i love anna padam vera levela irukkua poguthu	Mixed_feelings
shankar oru scientist nasa la work panna vendiya varu cinimala work pandraru	Mixed_feelings
vijay sk mutual fans like pannunga	Mixed_feelings
orutharu mela viswasam katthurethu kaage yen ennoruthareh aasingam paduturingge	Mixed_feelings
1m views 500k likes now 4 6m views still 580k likes something wrong	Mixed_feelings
this moive like sri hari s telugu movie sri mahalashmi	Mixed_feelings
likes yaru vanguranganu mukkiyam illa box office than mukkiyam athula thalaivarae adika mudiyathanu pari right hit like	Mixed_feelings
nivetha suit aachu but rashi kanna nalla illa	Mixed_feelings
ellam avan seiyal nu oru padatha nyabaga paduthudu	Mixed_feelings
pool maari irruku padam omna dhan podhu	Mixed_feelings
hero vera yar na podunga pa plz	Mixed_feelings
i love u thalaiva neenga eppavum mass nee va thalaivaa	Mixed_feelings
hindi movie pink remake to tamil good movie	Mixed_feelings
yenda krish maska copi adichi vachirukkinga puthusa ethavathu design pannirukkalam	Mixed_feelings
thala mass yuvan bgm vera level	Mixed_feelings
malayalam movie chinthamani kolacase njapakathukku varuth	Mixed_feelings
karthi anna katta support from kerala	Mixed_feelings
aduchu underwearoda odaa vitruvan to viswasam	Mixed_feelings
ajith sir super act but kadai puthikala	Mixed_feelings
school boys innum tution pogala pola dislike button ah pudichu nonditu irukkanuga	Mixed_feelings
soori illama iruntha movie supper hit	Mixed_feelings
right now arun vijay in twitter yaru ellam superhero padam nadakirathunu vivasthai illamal pochu	Mixed_feelings
lets make it most liked video of youtube	Mixed_feelings
adaei idhu johnny quest music ila	Mixed_feelings
manju waarier looks like devashena u feel it guys	Mixed_feelings
theatre la pakura alavuku worth illa suntv laye poduvan appa pathukuren	Mixed_feelings
video pakaraduku munadi like panta sama trailer	Mixed_feelings
chinna payan konjam ovaru ana trailer nalla irukku	Mixed_feelings
omg yarellam thala ya pakka wait panninga	Mixed_feelings
thalaivaa ne matum than nadigan ne matum than super star	Mixed_feelings
views got stuck on 70k	Mixed_feelings
trailer marana mass fdfs poravanga therikkavidunga saadha sk padam naale comedy yaathaan irukkum anna ithu different script next level sk	Mixed_feelings
nerkonda paarvai vs pink who is best	Mixed_feelings
i like karthick subburaj direction karthick subburaj gets rocks	Mixed_feelings
sure blockbuster congrats from thalapathy fans lokesh kanagaraj	Mixed_feelings
sad to say but seems like rekka 2 hope i m wrong	Mixed_feelings
intha trailer la neega like rajini kaga pada venna oru tamilan padaippu kaga podunga	Mixed_feelings
enagada youtube inum trending la add panama irukinga	Mixed_feelings
en innum trending la varala ennada panringa youtube fellows	Mixed_feelings
bollywood movie pink remeke lol	Mixed_feelings
akshay kumar new trailer kadak look	Mixed_feelings
dislike potavaagaa unaga vijay 63 varapa paarugadaa 300k dislikess	Mixed_feelings
shivakumar be like thambi shankar ethu en kadha akshay had done my role	Mixed_feelings
enga thala epovum mass thaan	Mixed_feelings
vetrimaran sir matum tha unaku hit kodupaaruu sariya avara vituraatha	Mixed_feelings
karthi kailii vettii kattitu naducha padam hit and blockbuster thann antha varusaiyil ithuvum ondruu	Mixed_feelings
music semma tq u sam c s	Mixed_feelings
trailer ela semmaya dha iruku aana sk va patha dha super hero feel vara matikudhu	Mixed_feelings
it s not looks like a ajit range of movie	Mixed_feelings
trailer vara levela erku apo thalaphty 64 epdierkum bigil and kaithi marana mass movieya erkapoguthu	Mixed_feelings
nerkonda paarvai mix with kolaikaaran bgm	Mixed_feelings
ayyoo yennala oru like ku mela poda mudiyalaye	Mixed_feelings
athanala than india la superhero illiya enga ella mugup panni vanthi edukura case	Mixed_feelings
enna da jentelman padatha thirumbha eaduthu vachirukkinga	Mixed_feelings
2 0 trailer likes 24 hrs tamil 369k likes hindi 367k likes telugu 143k likes total 879k likes	Mixed_feelings
thala da vera evan da	Mixed_feelings
enna ba innam trending la ye varala	Mixed_feelings
mss thala yanga kadaul thala	Mixed_feelings
72 k view 76 k like	Mixed_feelings
viswasam vs petta tharamana sambavam iruku	Mixed_feelings
arjun real hero super sir salute sir	Mixed_feelings
ovvoru framum supera iruku vaazhtukkal shankar sir	Mixed_feelings
apdiyellam nadakadhu nadaka koodadhu look at his eyes wow	Mixed_feelings
vijay sukran padathula vantha maari thala nkp la	Mixed_feelings
bigil trailer vantha entha padamum diwaliki varlanu solliduvaanga paakringala only for thalapathy	Mixed_feelings
marana mass thrilling haa irruku pola sk anna i love u naa	Mixed_feelings
i hope hero not become mugamoodi 2	Mixed_feelings
dai ena padam da eduthu vaichurukenga tha sama da	Mixed_feelings
sema anna sema anna sema anna	Mixed_feelings
oruthar mela viswasam katradhukaga innoruthara asinga paduthurom	Mixed_feelings
rip krish thor iron man sakthimaan badman	Mixed_feelings
intha movie ku kandipaa problm varum because nalla movie ellathukum problm varum its a mass movie mass bgm	Mixed_feelings
rajini periyapa ninga yeppavume mass tha	Mixed_feelings
itha kadhai nu trailer eh solita mathri iruku	Mixed_feelings
sirappana tharamanna sambavatha january 10 paakaporom	Mixed_feelings
andha look podhum avarru yarunu therinjika	Mixed_feelings
ipo enna panna porom ahh sweet saapda porom	Mixed_feelings
thala da tamilnadu mass da thala da	Mixed_feelings
hindi remake but it resembles ellam avan seyal movie also	Mixed_feelings
first rajini sir and nana patekar sir and now rajini sir nawazuddin siddiqui what does else we want	Mixed_feelings
vijay sethupathi anna oru katathula tharamana padangal kuduthingaa ippo mass films kudukarangra perula mokka padamaa kudukiringaa	Mixed_feelings
haters don t be so jealous wait for it pls cool down	Mixed_feelings
siva kita inime padam koodukathinga	Mixed_feelings
boss yen treand la katta matangudhu	Mixed_feelings
one day ku views aey 2 m bigilku likes aey 3 million in 24 hours varum mokka pasangala	Mixed_feelings
kicha sudeep fan s hit likes	Mixed_feelings
kadaram kondan movie marana mass waiting	Mixed_feelings
sema na sema na sema naa nee	Mixed_feelings
0 16 indha scene a pause pani paathavan laa kai thooku	Mixed_feelings
visual fight pattasu kelapudhu	Mixed_feelings
ithellam hit aguma doubt thaan	Mixed_feelings
movie vera level ah iruka pothu	Mixed_feelings
thalaa veraa lvl vera lvl vera lvll	Mixed_feelings
look like pink hindi movie remake	Mixed_feelings
naraya naraya naraya naraya thala mudi naraya	Mixed_feelings
video va pakama like potavaka matum inga likes poduka	Mixed_feelings
eala sotta trailer nallavae illa vijay sethupathi than mass avarukaga pakkalam	Mixed_feelings
sweet sapta porom last dance semma	Mixed_feelings
aur ye pihu movie ki tarah h means puri copy koun sehmat h	Mixed_feelings
nadaka kudathuna director s film nadaka vidamaatanna athu thala film	Mixed_feelings
semma karuthu at the end saavuradha irundhalo sandapotu saavanum bayandhu kaalla uzhundhu saava koodadhu	Mixed_feelings
yenada comment ah vida dislike extra va irukku	Mixed_feelings
one like for akshay kumar fan s	Mixed_feelings
orutharuku viswasama irukirathuku aduthavangala yen asinga paduthanum 57k dislike thirunthatha jenmangal iruthenna laabam	Mixed_feelings
watched bigil and kaidhi bigil good kaidhi verithanam	Mixed_feelings
naamattum thaan 2 dhadavaiku mela paarthena	Mixed_feelings
mass mass mass mass mass mass mass mass	Mixed_feelings
kotha trailer ah da idhu idhu theriyama enka thalapathy kooda indha director sernthutane thalapathy image damage panna poran mattum theriyudhu	Mixed_feelings
thala 60 we want ar rahman	Mixed_feelings
innum 1 m likes varala whyy	Mixed_feelings
oru manushuna alichidalam avanukaga vecha silaiya odachidalam aana avan sindhanayum sidharnthayum yaaralum alika mudiyadhu	Mixed_feelings
kandipa rajini sir ku come back film irukum ena nanba	Mixed_feelings
cell phone aakathuna apparam yathuku mobile trailer release panrenga	Mixed_feelings
thala vera level mass 1m likes soon	Mixed_feelings
sundra pandiyan la paatha maariyae illa	Mixed_feelings
theeran adhigaaram ondru fans hit like here	Mixed_feelings
suyama yosikira ovorthanu super hero than sk anna on	Mixed_feelings
its looks like pink movie of tapsi and amitabh	Mixed_feelings
bgm vera level a eruku movie expectation athigama aaite eruke	Mixed_feelings
twinkle twinkle little star rajini is the superstar dhoollmmaa how is it superuu	Mixed_feelings
8k dislike sure all vijay fans	Mixed_feelings
thala vera level seekiram vanga thala	Mixed_feelings
rajini is great but the film looks like kaala part 2 mokkai	Mixed_feelings
sirappana tharamana sampavam inemaythan nadakkapovuthu spr	Mixed_feelings
kandipa padam flop reason soori and the great villan pakara apo ve sema bayama iruku	Mixed_feelings
semma thala thala veriyargal hit likes	Mixed_feelings
kamal hasan nu potruku where is he	Mixed_feelings
kabali kaala petta mathiri mass movie than venum	Mixed_feelings
ttha mass da indian cinema da gethu moment	Mixed_feelings
na vjs kaga like pota rajini kaga ila	Mixed_feelings
sk well and good yuvan bgm	Mixed_feelings
bigil kuda release pana porigala ok ok	Mixed_feelings
indha maari ponnungalukkellam indha mathiri thaan nadakkum appadi ellam nadakkathu nadakkavum koodathu	Mixed_feelings
0 33 marvel feel enaku mattum thaan varutho	Mixed_feelings
ithu kandipa vera level blockbuster tamil cinemalaa	Mixed_feelings
oruthar mela vishwasatha katrakkaga mathavangala en asinga paduthuringa think about all fans	Mixed_feelings
thala thala thala thala thalathala thala	Mixed_feelings
oru visvasthukage ennorthore yethukku asingge paduthuringg semme	Mixed_feelings
0 12 she looks like taiwan tzuyi	Mixed_feelings
bgm ku tittle ku variation iruku	Mixed_feelings
entha nayee laa dislike poduthoo avanukulaa cinema rasika theriyathavaan	Mixed_feelings
oruthar mela viswasatha kaatradhukaga innoruthara yen asinga paduthuringa nice message to all	Mixed_feelings
332k likes to go lifetime record aa 500k like kondu varanum dhanushveriyan	Mixed_feelings
91k views but 118k likes	Mixed_feelings
subscribers kammiya iruku adhanala views konjam kammiya iruku	Mixed_feelings
omg there are lots of surprising elements thala	Mixed_feelings
karthi oru rakshyum ella fight ellam vere level	Mixed_feelings
with in one minute la pathavanga like panuga	Mixed_feelings
shanker sir hard work keeps tamilan in international stage superb	Mixed_feelings
nan hero kaga padam pakaraven illa kathai kaga pakaraven athu puthusa irukanum	Mixed_feelings
dai siva vera yethavathum panniraathinga da paathu	Mixed_feelings
semaa mass thalaivaa marana waitingg thalaivaa	Mixed_feelings
movie be like aracha mava araipoma	Mixed_feelings
dai ohlu kuthi unga aqhlu ohru pundai	Mixed_feelings
andha greeny background fight scene ayyayyoo ppaa marana mass thala	Mixed_feelings
ana director rajini eh mass ah katta vjs ah down paniduvan ah bayama irukubt vjs is lit	Mixed_feelings
1 m like kuda illa ivana poi thalapathy ku compete panriengala	Mixed_feelings
thala parthi sollava venum eppavum thala tha	Mixed_feelings
thala yuvan combo ku 100 likes kandipa vera level class trailer	Mixed_feelings
str fans engaluku rawwa padam varum da	Mixed_feelings
rajiniya villana pottutdu sethu va hero va pottu eentha semaya eenthu eekum	Mixed_feelings
nan like podutan but ennoda like atikkati cut aakuthu why	Mixed_feelings
viswasam 1 2m likes but petta only 653k likes	Mixed_feelings
thaww trailer naa idhu than da	Mixed_feelings
ithu nama tamil teaser nama tha highlight pananum	Mixed_feelings
vergin ponnuga ippo 100 ku ippo 5 irukkuthu thala sema correcta kettingaa	Mixed_feelings
hollowed level la iruku rompa ethir pakkalam vikram acting semma	Mixed_feelings
thala end bgm vera level yu1	Mixed_feelings
semaa mass vikram new look super	Mixed_feelings
viswasam trailera vida nalla iruku vera level hit	Mixed_feelings
pantey va inoru vakkil [layer] ada iva enya thala padathula nadikira	Mixed_feelings
vjs famous aanadhuki kaaraname avaru adikadi padam nadikiraru adhunalladhaan aanaa andha padam avalova odaadhu	Mixed_feelings
sila muttaalgal sonnanga petta vjsethupathi kaga paakaporom rajini kaaga illanu kanna rajini padam na rajini mattum dhan	Mixed_feelings
nadicha pothu vera vena arasiyal vena	Mixed_feelings
after bigil trailer kaithi trailer kanamapoidum	Mixed_feelings
pa sema mass love u thalaiva	Mixed_feelings
unlike potavalam matamana social luku theva padatha character avanunga thalapathi fans ila poruki fans	Mixed_feelings
dei pink padam paathurukeengala ilaya da fight lam vechirukeenga	Mixed_feelings
wow krish 4 same mask	Mixed_feelings
adeii ellai meeri poringa da	Mixed_feelings
die heart fan of dhanush love u thalaivaa ummaa padam vera levela eruka pothu tq thalaivaa	Mixed_feelings
block buster hit yarulm solluringa like podunga	Mixed_feelings
bigil trailer ah vida ithu mass ah irukku	Mixed_feelings
innum 150k dha like podunga	Mixed_feelings
enga aandavar big boss 2 seasonla sambadhichadha apdiye padathula potutabla	Mixed_feelings
hit or flop rajini sir always rockzz i like him very much i don t know why	Mixed_feelings
summavae tamilnadu la rowdisam adhikama iruku inthula thalaivae padam sollavae venu inni attack la payangarama iruka poguthu verithanam	Mixed_feelings
ada pavame innuma 1 million like varalla	Mixed_feelings
anyone came to see ajith fans vijay fans sandai ps namakku edhukku vambu	Mixed_feelings
waiting ne va thala sila nayigal kuraikkathan seiyum	Mixed_feelings
tn election results in petta trailer itself rajini likes 592k opposition likes 46k	Mixed_feelings
trailer vera level	Mixed_feelings
ajith padam parkka fans matum varuvan anal thalaivar padam pakka 6to 60 varai all makkalum varuvargal rajini da	Mixed_feelings
720 k likes unmey pungge mudiyathu	Mixed_feelings
i think its chindamani kolakkes malayalam remake	Mixed_feelings
idhu padam adha vitutu viswasam vivegam nu	Mixed_feelings
yenaku teriyale yenna hit aage poguthu ne	Mixed_feelings
1 44 pubg pasangaluku weightaa thiruvizha iruku pola	Mixed_feelings
vjs portion neraya katirkalam love for vjs	Mixed_feelings
bgm kagave padam pakalam pola u1 mass	Mixed_feelings
